ACC,time,x,y,z
E4_Acc,"1647608894,76287",-41,24,58.0
E4_Acc,"1647608894,79412",-42,20,55.0
E4_Acc,"1647608894,82537",-39,18,51.0
E4_Acc,"1647608894,85662",-38,21,52.0
E4_Acc,"1647608894,88787",-37,21,49.0
E4_Acc,"1647608894,91912",-45,23,50.0
E4_Acc,"1647608894,95037",-37,20,49.0
E4_Acc,"1647608894,98163",-26,20,49.0
E4_Acc,"1647608895,01288",-23,20,51.0
E4_Acc,"1647608895,04413",-29,20,50.0
E4_Acc,"1647608895,07538",-36,21,51.0
E4_Acc,"1647608895,10663",-34,20,51.0
E4_Acc,"1647608895,13788",-31,20,50.0
E4_Acc,"1647608895,16913",-33,19,49.0
E4_Acc,"1647608895,20039",-33,18,51.0
E4_Acc,"1647608895,23164",-36,19,52.0
E4_Acc,"1647608895,26289",-35,20,52.0
E4_Acc,"1647608895,29414",-26,19,48.0
E4_Acc,"1647608895,32539",-15,22,47.0
E4_Acc,"1647608895,35664",-22,26,66.0
E4_Acc,"1647608895,38789",-20,19,56.0
E4_Acc,"1647608895,41915",-7,18,57.0
E4_Acc,"1647608895,4504",-20,17,49.0
E4_Acc,"1647608895,48165",-19,18,46.0
E4_Acc,"1647608895,5129",-28,23,59.0
E4_Acc,"1647608895,54415",-34,24,62.0
E4_Acc,"1647608895,5754",-31,22,50.0
E4_Acc,"1647608895,60665",-26,24,54.0
E4_Acc,"1647608895,63791",-25,24,51.0
E4_Acc,"1647608895,66916",-22,27,54.0
E4_Acc,"1647608895,70041",-24,27,54.0
E4_Acc,"1647608895,73166",-25,25,50.0
E4_Acc,"1647608895,76291",-25,27,51.0
E4_Acc,"1647608895,79416",-25,26,51.0
E4_Acc,"1647608895,82541",-27,23,49.0
E4_Acc,"1647608895,85667",-30,23,49.0
E4_Acc,"1647608895,88792",-37,21,46.0
E4_Acc,"1647608895,91917",-41,21,47.0
E4_Acc,"1647608895,95042",-44,22,46.0
E4_Acc,"1647608895,98167",-41,22,45.0
E4_Acc,"1647608896,01292",-39,22,45.0
E4_Acc,"1647608896,04417",-38,23,46.0
E4_Acc,"1647608896,07543",-40,22,45.0
E4_Acc,"1647608896,10668",-40,22,45.0
E4_Acc,"1647608896,13793",-42,21,45.0
E4_Acc,"1647608896,16918",-42,21,45.0
E4_Acc,"1647608896,20043",-47,24,46.0
E4_Acc,"1647608896,23168",-44,23,45.0
E4_Acc,"1647608896,26293",-39,21,46.0
E4_Acc,"1647608896,29419",-37,19,46.0
E4_Acc,"1647608896,32544",-36,19,47.0
E4_Acc,"1647608896,35669",-37,19,48.0
E4_Acc,"1647608896,38794",-37,19,48.0
E4_Acc,"1647608896,41919",-37,20,50.0
E4_Acc,"1647608896,45044",-38,20,49.0
E4_Acc,"1647608896,4817",-37,18,47.0
E4_Acc,"1647608896,51295",-36,20,53.0
E4_Acc,"1647608896,5442",-28,19,55.0
E4_Acc,"1647608896,57545",-24,14,55.0
E4_Acc,"1647608896,6067",-25,14,55.0
E4_Acc,"1647608896,63795",-30,12,47.0
E4_Acc,"1647608896,6692",-35,15,43.0
E4_Acc,"1647608896,70046",-39,19,54.0
E4_Acc,"1647608896,73171",-36,19,58.0
E4_Acc,"1647608896,76296",-27,21,60.0
E4_Acc,"1647608896,79421",-24,16,47.0
E4_Acc,"1647608896,82546",-19,17,51.0
E4_Acc,"1647608896,85671",-22,17,51.0
E4_Acc,"1647608896,88796",-33,23,49.0
