BVP,time,values
E4_Bvp,"1647602712,44595","-5,790131"
E4_Bvp,"1647602712,46157","-12,13387"
E4_Bvp,"1647602712,4772","-17,87032"
E4_Bvp,"1647602712,49282","-22,8988"
E4_Bvp,"1647602712,50845","-27,35309"
E4_Bvp,"1647602712,52407","-31,58137"
E4_Bvp,"1647602712,5397","-36,01797"
E4_Bvp,"1647602712,55533","-41,11468"
E4_Bvp,"1647602712,57095","-47,19022"
E4_Bvp,"1647602712,58658","-54,24888"
E4_Bvp,"1647602712,6022","-61,79345"
E4_Bvp,"1647602712,61783","-68,7668"
E4_Bvp,"1647602712,63345","-73,64542"
E4_Bvp,"1647602712,64908","-74,78692"
E4_Bvp,"1647602712,66471","-70,93497"
E4_Bvp,"1647602712,68033","-61,67268"
E4_Bvp,"1647602712,69596","-47,64137"
E4_Bvp,"1647602712,71158","-30,42921"
E4_Bvp,"1647602712,72721","-12,12966"
E4_Bvp,"1647602712,74283","5,222031"
E4_Bvp,"1647602712,75846","20,12585"
E4_Bvp,"1647602712,77409","31,78143"
E4_Bvp,"1647602712,78971","40,02655"
E4_Bvp,"1647602712,80534","45,06001"
E4_Bvp,"1647602712,82096","47,21786"
E4_Bvp,"1647602712,83659","46,82632"
E4_Bvp,"1647602712,85221","44,25825"
E4_Bvp,"1647602712,86784","40,01932"
E4_Bvp,"1647602712,88347","34,83706"
E4_Bvp,"1647602712,89909","29,60879"
E4_Bvp,"1647602712,91472","25,2523"
E4_Bvp,"1647602712,93034","22,45499"
E4_Bvp,"1647602712,94597","21,48895"
E4_Bvp,"1647602712,96159","22,16543"
E4_Bvp,"1647602712,97722","23,93267"
E4_Bvp,"1647602712,99285","26,08099"
E4_Bvp,"1647602713,00847","27,98911"
E4_Bvp,"1647602713,0241","29,27281"
E4_Bvp,"1647602713,03972","29,82774"
E4_Bvp,"1647602713,05535","29,72932"
E4_Bvp,"1647602713,07097","29,07177"
E4_Bvp,"1647602713,0866","27,84882"
E4_Bvp,"1647602713,10223","25,90556"
E4_Bvp,"1647602713,11785","23,01259"
E4_Bvp,"1647602713,13348","18,9892"
E4_Bvp,"1647602713,1491","13,85812"
E4_Bvp,"1647602713,16473","7,904625"
E4_Bvp,"1647602713,18035","1,610992"
E4_Bvp,"1647602713,19598","-4,482216"
E4_Bvp,"1647602713,21161","-9,967262"
E4_Bvp,"1647602713,22723","-14,69843"
E4_Bvp,"1647602713,24286","-18,84029"
E4_Bvp,"1647602713,25848","-22,77164"
E4_Bvp,"1647602713,27411","-26,96698"
E4_Bvp,"1647602713,28973","-31,86426"
E4_Bvp,"1647602713,30536","-37,74057"
E4_Bvp,"1647602713,32099","-44,63178"
E4_Bvp,"1647602713,33661","-52,21799"
E4_Bvp,"1647602713,35224","-59,73911"
E4_Bvp,"1647602713,36786","-66,01003"
E4_Bvp,"1647602713,38349","-69,58409"
E4_Bvp,"1647602713,39911","-69,11081"
E4_Bvp,"1647602713,41474","-63,7698"
E4_Bvp,"1647602713,43037","-53,60995"
E4_Bvp,"1647602713,44599","-39,61923"
E4_Bvp,"1647602713,46162","-23,46101"
E4_Bvp,"1647602713,47724","-6,991371"
E4_Bvp,"1647602713,49287","8,221176"
E4_Bvp,"1647602713,5085","21,13206"
E4_Bvp,"1647602713,52412","31,25013"
E4_Bvp,"1647602713,53975","38,42494"
E4_Bvp,"1647602713,55537","42,65673"
E4_Bvp,"1647602713,571","43,99372"
E4_Bvp,"1647602713,58662","42,60102"
E4_Bvp,"1647602713,60225","38,89887"
E4_Bvp,"1647602713,61788","33,59743"
E4_Bvp,"1647602713,6335","27,6527"
E4_Bvp,"1647602713,64913","22,04111"
E4_Bvp,"1647602713,66475","17,5337"
E4_Bvp,"1647602713,68038","14,54017"
E4_Bvp,"1647602713,696","13,05671"
E4_Bvp,"1647602713,71163","12,76095"
E4_Bvp,"1647602713,72726","13,20952"
E4_Bvp,"1647602713,74288","13,9763"
E4_Bvp,"1647602713,75851","14,76511"
E4_Bvp,"1647602713,77413","15,43341"
E4_Bvp,"1647602713,78976","15,88213"
E4_Bvp,"1647602713,80538","15,96704"
E4_Bvp,"1647602713,82101","15,42129"
E4_Bvp,"1647602713,83664","13,91414"
E4_Bvp,"1647602713,85226","11,17171"
E4_Bvp,"1647602713,86789","7,148781"
E4_Bvp,"1647602713,88351","2,082253"
E4_Bvp,"1647602713,89914","-3,538631"
E4_Bvp,"1647602713,91476","-9,132614"
E4_Bvp,"1647602713,93039","-14,24369"
E4_Bvp,"1647602713,94602","-18,73663"
E4_Bvp,"1647602713,96164","-22,85688"
E4_Bvp,"1647602713,97727","-27,15543"
E4_Bvp,"1647602713,99289","-32,3026"
E4_Bvp,"1647602714,00852","-38,78445"
E4_Bvp,"1647602714,02414","-46,58956"
E4_Bvp,"1647602714,03977","-55,02623"
E4_Bvp,"1647602714,0554","-62,72835"
E4_Bvp,"1647602714,07102","-67,90445"
E4_Bvp,"1647602714,08665","-68,87018"
E4_Bvp,"1647602714,10227","-64,549"
E4_Bvp,"1647602714,1179","-54,87815"
E4_Bvp,"1647602714,13352","-40,86148"
E4_Bvp,"1647602714,14915","-24,25331"
E4_Bvp,"1647602714,16478","-7,082317"
E4_Bvp,"1647602714,1804","8,854004"
E4_Bvp,"1647602714,19603","22,3142"
E4_Bvp,"1647602714,21165","32,63451"
E4_Bvp,"1647602714,22728","39,64223"
E4_Bvp,"1647602714,2429","43,45985"
E4_Bvp,"1647602714,25853","44,37587"
E4_Bvp,"1647602714,27416","42,77967"
E4_Bvp,"1647602714,28978","39,15934"
E4_Bvp,"1647602714,30541","34,10205"
E4_Bvp,"1647602714,32103","28,23563"
E4_Bvp,"1647602714,33666","22,18706"
E4_Bvp,"1647602714,35228","16,52252"
E4_Bvp,"1647602714,36791","11,70087"
E4_Bvp,"1647602714,38354","8,054317"
E4_Bvp,"1647602714,39916","5,764034"
E4_Bvp,"1647602714,41479","4,8629"
E4_Bvp,"1647602714,43041","5,181225"
E4_Bvp,"1647602714,44604","6,369381"
E4_Bvp,"1647602714,46166","7,92609"
E4_Bvp,"1647602714,47729","9,312489"
E4_Bvp,"1647602714,49292","10,05648"
E4_Bvp,"1647602714,50854","9,843941"
E4_Bvp,"1647602714,52417","8,541748"
E4_Bvp,"1647602714,53979","6,184006"
E4_Bvp,"1647602714,55542","2,881905"
E4_Bvp,"1647602714,57104","-1,179916"
E4_Bvp,"1647602714,58667","-5,801353"
E4_Bvp,"1647602714,6023","-10,81112"
E4_Bvp,"1647602714,61792","-16,13506"
E4_Bvp,"1647602714,63355","-21,85969"
E4_Bvp,"1647602714,64917","-28,19745"
E4_Bvp,"1647602714,6648","-35,31059"
E4_Bvp,"1647602714,68042","-43,0174"
E4_Bvp,"1647602714,69605","-50,54168"
E4_Bvp,"1647602714,71168","-56,50961"
E4_Bvp,"1647602714,7273","-59,25256"
E4_Bvp,"1647602714,74293","-57,37134"
E4_Bvp,"1647602714,75855","-50,26832"
E4_Bvp,"1647602714,77418","-38,42476"
E4_Bvp,"1647602714,7898","-23,28487"
E4_Bvp,"1647602714,80543","-6,803825"
