BVP,time,values
E4_Bvp,"1646468257,59037","-1,792664"
E4_Bvp,"1646468257,606","-2,469864"
E4_Bvp,"1646468257,62162","-3,558716"
E4_Bvp,"1646468257,63725","-5,182465"
E4_Bvp,"1646468257,65287","-7,259445"
E4_Bvp,"1646468257,6685","-9,48111"
E4_Bvp,"1646468257,68412","-11,42166"
E4_Bvp,"1646468257,69975","-12,63788"
E4_Bvp,"1646468257,71538","-12,86739"
E4_Bvp,"1646468257,731","-12,07033"
E4_Bvp,"1646468257,74663","-10,45088"
E4_Bvp,"1646468257,76225","-8,34848"
E4_Bvp,"1646468257,77788","-6,114746"
E4_Bvp,"1646468257,7935","-4,073746"
E4_Bvp,"1646468257,80913","-2,431442"
E4_Bvp,"1646468257,82476","-1,297729"
E4_Bvp,"1646468257,84038","-0,636322"
E4_Bvp,"1646468257,85601","-0,2967987"
E4_Bvp,"1646468257,87163","-0,02766418"
E4_Bvp,"1646468257,88726","0,4200134"
