BVP,time,values
E4_Bvp,"1649403486,00132","44,38245"
E4_Bvp,"1649403486,01695","48,16541"
E4_Bvp,"1649403486,03258","50,00201"
E4_Bvp,"1649403486,0482","50,11395"
E4_Bvp,"1649403486,06383","48,88315"
E4_Bvp,"1649403486,07945","46,59335"
E4_Bvp,"1649403486,09508","43,37045"
E4_Bvp,"1649403486,11071","39,23267"
E4_Bvp,"1649403486,12633","34,3725"
E4_Bvp,"1649403486,14196","29,18134"
E4_Bvp,"1649403486,15758","24,23358"
E4_Bvp,"1649403486,17321","20,03012"
E4_Bvp,"1649403486,18883","16,83453"
E4_Bvp,"1649403486,20446","14,61746"
E4_Bvp,"1649403486,22009","13,07291"
E4_Bvp,"1649403486,23571","11,76758"
E4_Bvp,"1649403486,25134","10,21832"
E4_Bvp,"1649403486,26696","7,949646"
E4_Bvp,"1649403486,28259","4,478729"
E4_Bvp,"1649403486,29821","-0,6411438"
E4_Bvp,"1649403486,31384","-7,697083"
E4_Bvp,"1649403486,32947","-16,67035"
E4_Bvp,"1649403486,34509","-27,03772"
E4_Bvp,"1649403486,36072","-37,8652"
E4_Bvp,"1649403486,37634","-48,03342"
E4_Bvp,"1649403486,39197","-56,57489"
E4_Bvp,"1649403486,40759","-62,98782"
E4_Bvp,"1649403486,42322","-67,30801"
E4_Bvp,"1649403486,43885","-69,96396"
E4_Bvp,"1649403486,45447","-71,58105"
E4_Bvp,"1649403486,4701","-72,7356"
E4_Bvp,"1649403486,48572","-73,85818"
E4_Bvp,"1649403486,50135","-75,18433"
E4_Bvp,"1649403486,51697","-76,67944"
E4_Bvp,"1649403486,5326","-77,97961"
E4_Bvp,"1649403486,54823","-78,327"
E4_Bvp,"1649403486,56385","-76,71674"
E4_Bvp,"1649403486,57948","-72,13974"
E4_Bvp,"1649403486,5951","-64,01895"
E4_Bvp,"1649403486,61073","-52,50702"
E4_Bvp,"1649403486,62635","-38,5354"
E4_Bvp,"1649403486,64198","-23,5694"
E4_Bvp,"1649403486,65761","-9,058167"
E4_Bvp,"1649403486,67323","4,020599"
E4_Bvp,"1649403486,68886","15,32651"
E4_Bvp,"1649403486,70448","24,98331"
E4_Bvp,"1649403486,72011","33,18091"
E4_Bvp,"1649403486,73573","39,91843"
E4_Bvp,"1649403486,75136","44,99054"
E4_Bvp,"1649403486,76699","48,19205"
E4_Bvp,"1649403486,78261","49,62119"
E4_Bvp,"1649403486,79824","49,75021"
E4_Bvp,"1649403486,81386","49,3613"
E4_Bvp,"1649403486,82949","49,19159"
E4_Bvp,"1649403486,84511","49,67084"
E4_Bvp,"1649403486,86074","50,79047"
E4_Bvp,"1649403486,87637","52,18845"
E4_Bvp,"1649403486,89199","53,41617"
E4_Bvp,"1649403486,90762","54,18015"
E4_Bvp,"1649403486,92324","54,38892"
E4_Bvp,"1649403486,93887","54,11423"
E4_Bvp,"1649403486,95449","53,41855"
